date_heure,nom_pizza,quantite,prix_total,taille,categorie
2026-02-28 12:08:55,Urban Kebab,1,20.49,Large,Les Originales
2026-02-28 12:08:55,Chicken and Cheddar,1,20.49,Large,Éditions Limitées
2026-02-28 12:29:20,Urban Kebab,1,23.49,XL,Les Originales
2026-02-28 12:34:26,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-02-28 12:36:18,Divine 3 Fromages,2,43.98,XL,Éditions Limitées
2026-02-28 12:44:01,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-02-28 12:48:17,Beef and Cheddar,1,17.99,Medium,Éditions Limitées
2026-02-28 13:05:32,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-02-28 13:05:32,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-02-28 13:05:32,Algérienne,1,18.99,Large,Les Grands Classiques
2026-02-28 13:09:50,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-02-28 13:09:50,Algérienne,1,21.99,XL,Les Grands Classiques
2026-02-28 13:09:50,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-02-28 13:09:50,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-02-28 13:57:51,Extravaganzza,1,20.99,Large,Toujours Plus
2026-02-28 13:57:51,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-02-28 14:02:50,Kebab and Spicy,1,21.99,XL,Les Originales
2026-02-28 14:10:13,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-02-28 14:20:54,4 Fromages,1,17.49,Medium,Les Iconiques
2026-02-28 14:52:00,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-02-28 14:52:00,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-02-28 15:08:43,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-02-28 15:26:21,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-02-28 15:26:21,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-02-28 15:26:21,Margherita,1,15.99,Large,Les Bons Plans
2026-02-28 15:44:50,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-02-28 16:01:29,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-02-28 16:01:29,Algérienne,1,21.99,XL,Les Grands Classiques
2026-02-28 16:30:08,Indienne,1,21.99,XL,Les Grands Classiques
2026-02-28 16:30:08,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-02-28 16:30:08,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-02-28 16:30:08,Crispy Cannibale,1,20.99,Large,Les Originales
2026-02-28 16:34:35,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-02-28 16:34:35,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-02-28 16:34:35,Kebab and Spicy,1,21.99,XL,Les Originales
2026-02-28 16:55:06,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-02-28 16:55:06,Margherita,1,12.99,Medium,Les Bons Plans
2026-02-28 17:01:57,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-02-28 17:01:57,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-02-28 17:01:57,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-02-28 17:19:30,Rocket Veggie,1,15.99,Large,Les Gourmandes Veggies
2026-02-28 17:19:30,Kebab and Spicy,1,21.99,XL,Les Originales
2026-02-28 17:19:30,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
2026-02-28 17:19:47,Peppina Vegan,1,19.99,Large,Les Vegans
2026-02-28 17:28:45,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-02-28 17:28:45,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-02-28 17:28:45,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-02-28 17:41:37,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-02-28 17:41:37,Forestière,1,17.49,Medium,Les Grands Classiques
2026-02-28 17:41:37,Chicken and Cheddar,1,20.49,Large,Éditions Limitées
2026-02-28 17:45:11,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-02-28 17:45:11,Cannibale,1,20.49,Large,Les Iconiques
2026-02-28 17:45:11,Kebab and Spicy,1,18.99,Large,Les Originales
2026-02-28 18:02:19,Indienne,1,18.99,Large,Les Grands Classiques
2026-02-28 18:02:19,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-02-28 18:02:19,Algérienne,1,18.99,Large,Les Grands Classiques
2026-02-28 18:02:19,Peppina Vegan,1,22.99,XL,Les Vegans
2026-02-28 18:15:31,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-02-28 18:15:31,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-02-28 18:15:31,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-02-28 18:16:10,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-02-28 18:16:10,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-02-28 18:35:20,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-02-28 18:35:20,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-02-28 18:35:20,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-02-28 18:39:46,Urban Kebab,1,17.49,Medium,Les Originales
2026-02-28 18:39:46,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-02-28 18:47:24,Beef and Cheddar,1,20.99,Large,Éditions Limitées
2026-02-28 18:47:24,Chicken and Cheddar,1,20.49,Large,Éditions Limitées
2026-02-28 18:58:46,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-02-28 18:58:46,Chicken Delight,1,18.99,Large,Les Originales
2026-02-28 18:58:46,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-02-28 19:05:49,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-02-28 19:05:49,Super Veggie,1,23.49,XL,Les Gourmandes Veggies
2026-02-28 19:05:49,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-02-28 19:05:49,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-02-28 19:21:12,Chicken Delight,1,18.99,Large,Les Originales
2026-02-28 19:21:12,Chicken Delight,1,15.99,Medium,Les Originales
2026-02-28 19:21:12,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-02-28 19:21:12,Urban Kebab,1,23.49,XL,Les Originales
2026-02-28 19:23:54,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-02-28 19:23:54,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-02-28 19:23:54,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-02-28 19:23:54,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-02-28 19:39:15,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-02-28 19:39:15,Chicken Delight,1,15.99,Medium,Les Originales
2026-02-28 19:39:15,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-02-28 19:39:15,Kebab and Spicy,1,21.99,XL,Les Originales
2026-02-28 19:44:10,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-02-28 19:59:10,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-02-28 19:59:10,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-02-28 20:00:18,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-02-28 20:05:17,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-02-28 20:05:17,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-02-28 20:05:17,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-02-28 20:05:17,Peppina Vegan,1,22.99,XL,Les Vegans
2026-02-28 20:06:50,Forestière,1,20.49,Large,Les Grands Classiques
2026-02-28 20:06:50,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-02-28 20:40:24,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-02-28 20:40:24,Chicken Delight,1,18.99,Large,Les Originales
2026-02-28 20:42:48,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-02-28 20:42:48,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-02-28 20:47:42,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-02-28 20:47:42,Peppina Vegan,1,19.99,Large,Les Vegans
2026-02-28 20:51:13,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-02-28 20:51:13,Chicken and Cheddar,1,20.49,Large,Éditions Limitées
2026-02-28 21:03:34,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-02-28 21:03:34,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-02-28 21:03:34,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-02-28 21:03:34,Margherita,1,15.99,Large,Les Bons Plans
2026-02-28 21:06:54,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-02-28 21:14:22,Extravaganzza,1,20.99,Large,Toujours Plus
2026-02-28 21:14:22,Royale Veggie,1,15.99,Medium,Les Gourmandes Veggies
2026-02-28 21:14:22,Peppina Vegan,1,19.99,Large,Les Vegans
2026-02-28 21:21:02,Chicken Delight,1,18.99,Large,Les Originales
2026-02-28 21:21:02,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-02-28 21:21:02,Margherita,1,18.99,XL,Les Bons Plans
2026-02-28 21:28:39,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-02-28 21:30:14,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-02-28 21:30:14,Diavola Pepperoni,1,18.99,Large,Les Originales
2026-02-28 21:30:14,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-02-28 21:39:40,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-02-28 21:39:40,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-02-28 21:39:40,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-02-28 21:39:40,Urban Kebab,1,23.49,XL,Les Originales
2026-02-28 21:52:13,Forestière,1,23.49,XL,Les Grands Classiques
2026-02-28 21:52:13,Crispy Cannibale,1,20.99,Large,Les Originales
2026-02-28 23:05:17,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-02-28 23:05:17,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-02-28 23:05:17,Peppina Vegan,1,19.99,Large,Les Vegans
2026-03-01 11:34:00,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-01 11:49:27,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-03-01 12:08:01,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-01 12:08:01,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-01 12:08:01,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-01 12:33:49,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-01 12:33:49,Chicken Delight,1,21.99,XL,Les Originales
2026-03-01 12:47:14,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-01 12:47:14,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-03-01 12:51:19,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-03-01 12:52:52,Chicken Delight,1,18.99,Large,Les Originales
2026-03-01 12:52:52,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-01 12:52:52,Urban Kebab,1,23.49,XL,Les Originales
2026-03-01 12:52:52,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-01 13:25:47,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-01 13:25:47,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-01 13:25:47,Margherita,1,15.99,Large,Les Bons Plans
2026-03-01 13:25:47,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-01 14:08:51,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-03-01 14:08:51,Chicken Delight,1,18.99,Large,Les Originales
2026-03-01 14:08:51,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-01 14:08:51,Margherita,1,15.99,Large,Les Bons Plans
2026-03-01 14:08:51,Margherita,1,12.99,Medium,Les Bons Plans
2026-03-01 14:20:57,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-01 14:39:01,Peppina Vegan,1,19.99,Large,Les Vegans
2026-03-01 14:40:22,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-01 14:41:33,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-01 14:56:46,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-01 14:56:46,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-01 15:10:04,Cheesy and Veggie,1,14.99,Medium,Les Gourmandes Veggies
2026-03-01 15:10:04,Margherita,1,18.99,XL,Les Bons Plans
2026-03-01 15:20:14,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-01 15:20:14,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-01 15:20:14,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-01 15:20:14,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-03-01 15:47:40,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-01 15:47:40,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-01 15:57:50,Extravaganzza,1,23.99,XL,Toujours Plus
2026-03-01 15:57:50,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-01 16:58:16,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-01 16:58:16,Cannibale,1,17.49,Medium,Les Iconiques
2026-03-01 17:04:49,Forestière,1,17.49,Medium,Les Grands Classiques
2026-03-01 17:04:49,Kebab and Spicy,1,18.99,Large,Les Originales
2026-03-01 17:04:51,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-01 17:06:58,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-03-01 17:06:58,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-01 17:06:58,Crispy Cannibale,1,20.99,Large,Les Originales
2026-03-01 17:29:42,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-01 17:29:42,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-03-01 17:42:36,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-03-01 17:48:53,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-03-01 17:48:53,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-01 17:48:53,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-01 17:48:53,Cheesy and Veggie,1,14.99,Medium,Les Gourmandes Veggies
2026-03-01 17:52:21,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-01 17:52:21,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-01 18:07:12,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-01 18:08:01,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-01 18:08:01,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-03-01 18:17:40,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-03-01 18:17:40,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-01 18:17:40,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-03-01 18:17:40,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-03-01 18:19:41,Forestière,1,17.49,Medium,Les Grands Classiques
2026-03-01 18:19:41,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-03-01 18:36:33,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-03-01 18:36:33,Crispy Cannibale,1,20.99,Large,Les Originales
2026-03-01 18:41:16,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-03-01 18:41:16,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-01 18:44:52,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-01 18:56:36,Urban Kebab,1,20.49,Large,Les Originales
2026-03-01 18:56:36,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-01 19:01:34,Margherita,1,18.99,XL,Les Bons Plans
2026-03-01 19:14:27,Chicken Delight,1,15.99,Medium,Les Originales
2026-03-01 19:14:27,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-03-01 19:20:28,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-03-01 19:27:23,Crispy Cannibale,1,23.99,XL,Les Originales
2026-03-01 19:27:23,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-03-01 19:39:29,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-01 19:43:37,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-03-01 19:43:37,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-01 19:56:35,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-03-01 19:56:35,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-03-01 19:56:35,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-01 20:06:37,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-01 20:07:52,Chicken Delight,1,18.99,Large,Les Originales
2026-03-01 20:07:52,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-03-01 20:07:52,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-01 20:49:00,4 Fromages,1,17.49,Medium,Les Iconiques
2026-03-01 20:49:00,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-01 20:49:00,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-03-01 21:10:58,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-01 22:00:46,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-01 22:00:46,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-03-01 22:00:46,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-03-01 22:08:42,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-01 22:23:48,Chicken Delight,1,18.99,Large,Les Originales
2026-03-01 22:59:18,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-01 22:59:18,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-02 11:49:24,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-02 11:52:25,Indienne,1,18.99,Large,Les Grands Classiques
2026-03-02 11:55:07,Cannibale,1,20.49,Large,Les Iconiques
2026-03-02 11:55:07,Kebab and Spicy,1,18.99,Large,Les Originales
2026-03-02 12:07:16,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-02 12:07:16,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-03-02 12:07:16,Chicken Delight,1,18.99,Large,Les Originales
2026-03-02 12:07:16,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-02 12:07:16,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-02 12:07:16,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-02 12:07:16,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-03-02 12:07:16,Urban Kebab,1,20.49,Large,Les Originales
2026-03-02 12:07:16,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-02 12:07:16,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-02 12:07:16,Kebab and Spicy,1,18.99,Large,Les Originales
2026-03-02 12:07:16,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-03-02 12:07:16,Margherita,1,12.99,Medium,Les Bons Plans
2026-03-02 12:30:47,Indienne,1,21.99,XL,Les Grands Classiques
2026-03-02 12:30:47,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-03-02 12:30:47,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-03-02 12:33:30,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-03-02 12:34:55,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-03-02 12:39:13,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-03-02 12:39:13,Diavola Pepperoni,1,18.99,Large,Les Originales
2026-03-02 12:39:13,Margherita,1,18.99,XL,Les Bons Plans
2026-03-02 12:42:52,Crispy Cannibale,1,23.99,XL,Les Originales
2026-03-02 12:46:49,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-02 12:46:49,Chicken Delight,1,21.99,XL,Les Originales
2026-03-02 12:46:49,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-03-02 12:46:49,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-03-02 12:46:49,Rocket Veggie,1,15.99,Large,Les Gourmandes Veggies
2026-03-02 12:46:49,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-03-02 12:46:49,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-02 12:46:49,Peppina Vegan,1,19.99,Large,Les Vegans
2026-03-02 12:46:49,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-03-02 12:50:05,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-02 12:50:05,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-03-02 12:50:05,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-02 12:50:05,Kebab and Spicy,1,18.99,Large,Les Originales
2026-03-02 13:07:22,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-03-02 13:11:50,Beef and Cheddar,1,20.99,Large,Éditions Limitées
2026-03-02 13:15:28,Chicken Delight,1,21.99,XL,Les Originales
2026-03-02 13:15:28,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-02 13:15:28,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-02 13:15:28,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-02 13:22:54,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-02 13:33:21,4 Fromages,1,17.49,Medium,Les Iconiques
2026-03-02 13:33:21,Chicken Delight,1,21.99,XL,Les Originales
2026-03-02 13:37:06,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-02 13:43:07,Margherita,1,18.99,XL,Les Bons Plans
2026-03-02 13:46:38,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-03-02 13:59:44,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-03-02 14:01:10,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-03-02 14:01:10,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
2026-03-02 14:04:41,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-03-02 14:04:41,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-03-02 14:04:41,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-02 14:43:05,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-02 15:01:31,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-02 15:27:26,Chicken Delight,1,15.99,Medium,Les Originales
2026-03-02 15:27:51,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-03-02 15:27:51,Cannibale,1,20.49,Large,Les Iconiques
2026-03-02 15:40:12,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-03-02 15:40:12,Urban Kebab,1,23.49,XL,Les Originales
2026-03-02 15:40:12,Kebab and Spicy,1,21.99,XL,Les Originales
2026-03-02 15:43:31,Margherita,1,12.99,Medium,Les Bons Plans
2026-03-02 15:43:31,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-03-02 15:50:46,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-02 15:50:46,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-03-02 15:50:46,Forestière,1,23.49,XL,Les Grands Classiques
2026-03-02 15:50:46,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-03-02 15:53:54,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-02 15:53:54,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-03-02 16:19:32,Extravaganzza,2,41.98,Large,Toujours Plus
2026-03-02 16:19:32,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-03-02 16:19:32,Peppina,1,22.99,XL,Les Gourmandes Veggies
2026-03-02 16:28:50,Algérienne,1,18.99,Large,Les Grands Classiques
2026-03-02 16:36:01,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-03-02 16:36:54,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-03-02 16:36:54,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-02 16:58:21,Urban Kebab,1,23.49,XL,Les Originales
2026-03-02 16:58:21,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-03-02 17:13:08,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-03-02 17:13:08,Chicken Delight,1,18.99,Large,Les Originales
2026-03-02 17:13:08,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-03-02 17:19:07,Chicken Delight,1,21.99,XL,Les Originales
2026-03-02 17:19:07,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-03-02 17:31:32,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-03-02 17:31:32,Algérienne,1,21.99,XL,Les Grands Classiques
2026-03-02 17:31:32,Peppina Vegan,1,22.99,XL,Les Vegans
2026-03-02 17:33:55,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-03-02 17:33:55,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-02 17:33:55,Crispy Cannibale,1,17.99,Medium,Les Originales
2026-03-02 17:33:55,Cannibale,1,23.49,XL,Les Iconiques
2026-03-02 17:47:31,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-03-02 17:47:31,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-02 17:54:08,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-03-02 18:02:16,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-03-02 18:06:22,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-03-02 18:06:22,Crispy Cannibale,1,23.99,XL,Les Originales
2026-03-02 18:06:22,Cannibale,1,20.49,Large,Les Iconiques
2026-03-02 18:06:22,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-03-02 18:20:06,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-03-02 18:20:06,Extravaganzza,1,20.99,Large,Toujours Plus
2026-03-02 18:20:06,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-03-02 18:25:01,Algérienne,1,21.99,XL,Les Grands Classiques
